Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114
0.26347008,-0.45279384,0.024013381,0.5688366,1.8090745,0.44762376,0.9715254,3.4113038,0.0,0.0,0.0,-0.13863364,0.07048051,0.13774405,0.021487016,-0.08800154,0.10985716,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,0.031599656,0.041853346,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.020581026,0.06434257,0.0,0.006663314,0.0,0.0,0.0,0.0,0.3315946,-0.009214105,0.0,0.0,-0.028630584,0.0,0.0,0.0,0.0,0.0,-0.06430298,0.0,-0.009112947,0.41494676,0.0,0.0,0.06514236,0.0068087764,0.0,0.053573072,0.0,0.0,0.0,0.0,0.0,0.079776965,0.0,0.0,0.08777025,0.0,0.0,0.0,0.0,-0.014983153,-0.009082772,0.0,0.0035591598,0.010336698,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,-0.02216531,0.0,0.0,0.0,0.0,-0.15049337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.016187169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.45233986,0.7102894,-0.029293083,0.4576822,-1.4707346,-0.16207552,-1.2940515,-4.0242877,0.0,0.0,0.0,-0.15145251,-0.052808598,0.04024581,-0.088277504,-0.14883687,-0.022441447,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.029788628,0.020614238,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.0692463,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.7289341,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.08569618,0.0,0.0,-0.0015747026,0.0068460386,0.0,0.6880451,0.0,0.0,0.0,0.0,0.0,0.05534727,0.0,0.0,0.06040024,0.0,0.0,0.0,0.0,-0.068498656,-0.023747806,0.0,0.0011315952,-0.0043763304,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.006872995,-0.08155098,0.0,0.0,0.0,0.0,-0.119101584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.048684187,-0.31749564,0.025175348,0.8354607,1.6932052,0.3645603,0.95181817,3.5191836,0.0,0.0,0.0,0.5878189,-0.016898941,0.16509736,0.009720867,0.9013582,-0.0412778,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,-0.16864394,-0.24512073,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.020581026,-0.0034971368,0.0,0.004601364,0.0,0.0,0.0,0.0,-0.5509581,-0.009214105,0.0,0.0,-0.027038496,0.0,0.0,0.0,0.0,0.0,-0.07251378,0.0,0.00579187,-0.051432073,0.0,0.0,0.06514236,0.0068087764,0.0,0.016979752,0.0,0.0,0.0,0.0,0.0,0.0703713,0.0,0.0,0.07783739,0.0,0.0,0.0,0.0,0.0037767491,-0.009082772,0.0,0.0035591598,0.00860907,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,-0.02401626,0.0,0.0,0.0,0.0,-0.11490823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.015682576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4443728,0.3721159,-0.018587664,0.58882993,-1.3611951,-0.21593758,-1.1822367,-4.137609,0.0,0.0,0.0,-0.21644267,-0.052808598,0.04251065,-0.14103013,-0.16660574,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.02335905,0.024981428,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.04779751,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.9112874,-0.003173405,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.16415516,0.0,0.0038870948,-0.081337936,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.5052434,0.0,0.0,0.0,0.0,0.0,0.057431128,0.0,0.0,0.062192276,0.0,0.0,0.0,0.0,0.20035528,0.14705649,0.0,0.0011315952,-0.0043763304,0.0011417975,0.0,0.0,0.0,0.13990211,0.0,0.0004380988,-0.08155098,0.0,0.0,0.0,0.0,-0.12347548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.44109043,0.70860136,-0.14398417,-0.12618786,-1.155054,-0.14850289,-1.4181089,-4.0698814,0.0,0.0,0.0,-0.16904736,-0.052808598,0.04143097,-0.088277504,1.0718454,-0.020983266,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.029788628,0.020614238,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.081650265,0.0,-0.006667915,0.0,0.0,0.0,0.0,-0.69285923,-0.0047998857,0.0,0.0,-0.07895663,0.0,0.0,0.0,0.0,0.0,-0.17759772,0.0,0.0038870948,-0.08399725,0.0,0.0,-0.0015747026,0.0068460386,0.0,0.6016337,0.0,0.0,0.0,0.0,0.0,0.050117366,0.0,0.0,0.059529938,0.0,0.0,0.0,0.0,-0.050562754,-0.023747806,0.0,0.0011315952,-0.020482484,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.006872995,-0.08178452,0.0,0.0,0.0,0.0,-0.1133205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095086545,0.42672646,-0.12073167,0.54294944,-1.4550332,-0.19110216,-1.2661046,-3.4096797,0.0,0.0,0.0,-0.22258374,-0.052808598,-0.15285471,0.009179737,-0.14866866,0.16737777,-0.13719559,0.0,0.0,0.0,0.0,0.0,0.0,0.017446214,0.025104407,0.0,-0.005872815,0.0,0.0,-0.041172635,0.002981586,-0.042339966,0.0,-0.00415935,0.0,0.0,0.0,0.0,-0.8296665,-0.003173405,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.18170534,0.0,0.0038870948,-0.077631354,0.0,0.0,-0.001969128,0.0042773746,0.0,-0.39268973,0.0,0.0,0.0,0.0,0.0,0.05492152,0.0,0.0,-0.71635586,0.0,0.0,0.0,0.0,0.1707441,-0.023747806,0.0,0.000740366,-0.022986189,0.0007470463,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.13023013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09651019,0.35742304,-0.104124725,-0.17782086,-0.9720492,-0.26571876,-1.5616355,-3.7774322,0.0,0.0,0.0,-0.23735912,-0.052808598,0.040803477,0.021487016,-0.17095861,-0.06296819,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.017446214,0.032581173,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.02050131,0.0,-0.0039508604,0.0,0.0,0.0,0.0,0.6871112,-0.0047998857,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.19809045,0.0,0.0038870948,-0.112156376,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.38441083,0.0,0.0,0.0,0.0,0.0,0.09012043,0.0,0.0,0.07937649,0.0,0.0,0.0,0.0,-0.07216438,-0.023747806,0.0,0.0011315952,-0.0071907453,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08178452,0.0,0.0,0.0,0.0,-0.13952145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47870693,0.4324981,-0.090218194,-0.16840997,-1.0161867,-0.21723714,-1.3853146,-3.7692559,0.0,0.0,0.0,0.76394564,-0.020478569,0.04251065,0.009720867,-0.17556116,-0.06296819,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,-0.103106946,-0.21478306,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.051761664,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.9803928,-0.0047998857,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.19426113,0.0,0.0038870948,-0.08452935,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.396534,0.0,0.0,0.0,0.0,0.0,0.044988964,0.0,0.0,0.06183416,0.0,0.0,0.0,0.0,-0.059515256,-0.023747806,0.0,0.0011315952,0.0014513321,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08178452,0.0,0.0,0.0,0.0,-0.1444657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.033908278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.15891153,0.7854104,-0.13603039,-0.09425316,-1.2074103,-0.1633751,-1.5071504,-3.8069644,0.0,0.0,0.0,-0.15759355,-0.052808598,0.04024581,0.013449753,-0.14883687,-0.025369812,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.023875793,0.027815768,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.067675,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.7942262,-0.0047998857,0.0,0.0,-0.091474116,0.0,0.0,0.0,0.0,0.0,-0.21735972,0.0,0.0038870948,-0.10458102,0.0,0.0,-0.0015747026,0.0068460386,0.0,0.7376149,0.0,0.0,0.0,0.0,0.0,0.043642893,0.0,0.0,0.0682052,0.0,0.0,0.0,0.0,-0.05707231,-0.023747806,0.0,0.0011315952,-0.020482484,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.006872995,-0.08178452,0.0,0.0,0.0,0.0,-0.12819535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06264424,-0.50457287,0.037161063,0.5688366,1.8100797,0.4310116,0.9715254,3.3978539,0.0,0.0,0.0,-0.13863364,0.07048051,0.13774405,0.021487016,-0.08800154,0.10985716,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,0.031599656,0.041853346,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.020581026,0.06434257,0.0,0.006663314,0.0,0.0,0.0,0.0,0.111647725,-0.009214105,0.0,0.0,-0.028630584,0.0,0.0,0.0,0.0,0.0,-0.06430298,0.0,-0.009112947,0.41494676,0.0,0.0,0.05700632,0.0068087764,0.0,0.035573665,0.0,0.0,0.0,0.0,0.0,0.08075501,0.0,0.0,0.08777025,0.0,0.0,0.0,0.0,-0.014983153,-0.009082772,0.0,0.0035591598,0.010336698,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,-0.02216531,0.0,0.0,0.0,0.0,-0.15049337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.016187169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013249144,-0.38792303,-0.068341814,0.6490939,1.8216852,-0.1236008,1.0125158,4.178861,0.0,0.0,0.0,0.63265413,-0.005996651,0.14637583,0.021487016,-0.14593342,-0.071504354,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,0.039348636,0.042234346,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.020581026,0.06531621,0.0,0.005791884,0.0,0.0,0.0,0.0,-0.41835245,-0.009214105,0.0,0.0,-0.031901002,0.0,0.0,0.0,0.0,0.0,-0.0884366,0.0,0.00579187,-0.061180905,0.0,0.0,0.06514236,0.0068087764,0.0,-0.13690948,0.0,0.0,0.0,0.0,0.0,0.065131396,0.0,0.0,0.084322155,0.0,0.0,0.0,0.0,-0.006092297,-0.009082772,0.0,0.0035591598,-0.0001476733,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,-0.02401626,0.0,0.0,0.0,0.0,-0.15569875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.018637206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11441742,-0.31358328,-0.035709623,-1.0505961,-0.998712,-0.09394361,-1.4799415,0.84076875,0.0,0.0,0.0,-0.25051358,-0.052808598,-0.1718376,0.009179737,-0.30878577,-0.10527739,0.005166251,0.0,0.0,0.0,0.0,0.0,0.0,0.016786072,0.013513567,0.0,-0.0017294579,0.0,0.0,-0.037845336,0.005046442,0.0389065,0.0,0.0051639057,0.0,0.0,0.0,0.0,-0.19881448,-0.028639423,0.0,0.0,-0.06005481,0.0,0.0,0.0,0.0,0.0,-0.28876492,0.0,-0.0077662608,-0.12348752,0.0,0.0,0.0007050894,0.0067749238,0.0,-0.41460788,0.0,0.0,0.0,0.0,0.0,-0.63033843,0.0,0.0,-1.8507558,0.0,0.0,0.0,0.0,-0.16675581,-0.023747806,0.0,0.0015200636,-0.014104446,0.0015337633,0.0,0.0,0.0,-0.00304719,0.0,0.0132193845,-0.026372647,0.0,0.0,0.0,0.0,-0.2564075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.04456203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.30034083,-0.42123803,0.020325806,0.54838943,1.8041712,0.44762376,0.8098133,3.365109,0.0,0.0,0.0,-0.14207116,0.07048051,0.13774405,0.021487016,-0.08716962,0.10985716,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,0.032813236,0.041853346,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.020581026,0.059003323,0.0,0.006663314,0.0,0.0,0.0,0.0,0.46885157,-0.009214105,0.0,0.0,-0.028630584,0.0,0.0,0.0,0.0,0.0,-0.065611854,0.0,-0.009112947,0.39307854,0.0,0.0,0.06514236,0.0068087764,0.0,-0.034108534,0.0,0.0,0.0,0.0,0.0,0.079776965,0.0,0.0,0.084965125,0.0,0.0,0.0,0.0,-0.00745358,-0.009082772,0.0,0.0035591598,0.010336698,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,-0.02216531,0.0,0.0,0.0,0.0,-0.15004233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.016187169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05028347,-0.6507262,0.033982564,0.07602943,-0.69006294,-0.056409676,1.773705,0.7295464,0.0,0.0,0.0,-0.14889517,-0.040449195,0.04112614,0.013449753,-0.25276852,0.0804255,0.008160235,0.0,0.0,0.0,0.0,0.0,0.0,0.030308925,0.017800415,0.0,-0.0011363609,0.0,0.0,-0.012255065,0.008965781,0.05074148,0.0,0.0064863013,0.0,0.0,0.0,0.0,1.0737598,-0.028639423,0.0,0.0,-0.047200635,0.0,0.0,0.0,0.0,0.0,-0.18120338,0.0,0.00579187,-0.1086676,0.0,0.0,0.013892652,0.015333235,0.0,-1.3732474,0.0,0.0,0.0,0.0,0.0,0.1064574,0.0,0.0,0.16969995,0.0,0.0,0.0,0.0,-0.08592822,-0.009676937,0.0,0.0015219562,0.017333314,0.0015356729,0.0,0.0,0.0,-0.0012358547,0.0,0.009485239,-0.021502174,0.0,0.0,0.0,0.0,-0.15888281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.03676955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.20736854,0.3383489,-0.0054612393,0.5766374,-1.38349,-0.24857834,-1.3836164,-3.9082637,0.0,0.0,0.0,-0.21225512,-0.052808598,0.03506403,-0.14103013,-0.17143422,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.020961516,0.018389747,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.061411507,0.0,-0.0039508604,0.0,0.0,0.0,0.0,0.25545198,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.1652698,0.0,0.0038870948,-0.08732291,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.39343914,0.0,0.0,0.0,0.0,0.0,0.09532276,0.0,0.0,0.06473148,0.0,0.0,0.0,0.0,-0.07961903,-0.023747806,0.0,0.0011315952,0.008915409,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.12947407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29216304,0.5854806,-0.1678965,-0.38493404,-0.99446124,-0.14254005,-1.1557565,-3.7424622,0.0,0.0,0.0,-0.19811577,-0.052808598,0.04143097,0.013449753,-0.14851566,-0.029778592,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.029788628,0.029391255,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.068310805,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.7939598,-0.003173405,0.0,0.0,-0.091474116,0.0,0.0,0.0,0.0,0.0,-0.21735972,0.0,0.007151426,-0.107227534,0.0,0.0,-0.0015747026,0.0068460386,0.0,0.03809157,0.0,0.0,0.0,0.0,0.0,0.049414422,0.0,0.0,0.06244207,0.0,0.0,0.0,0.0,0.19629587,-0.023747806,0.0,0.0007409797,-0.020482484,0.0007476655,0.0,0.0,0.0,-0.007924734,0.0,-0.006872995,-0.08178452,0.0,0.0,0.0,0.0,-0.13211429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.015781108,-0.21916449,0.0971668,-0.14893481,-0.92779046,-0.28163388,-1.6558186,-3.506595,0.0,0.0,0.0,-0.23735912,-0.052808598,0.040803477,0.021487016,-0.16318619,-0.06296819,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.024766803,0.027582014,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.035903066,0.0,-0.0039508604,0.0,0.0,0.0,0.0,0.78275657,-0.009991322,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.18423271,0.0,0.0038870948,-0.09414211,0.0,0.0,-0.0022251746,0.0068460386,0.0,-0.2228868,0.0,0.0,0.0,0.0,0.0,0.11096991,0.0,0.0,0.07927406,0.0,0.0,0.0,0.0,-0.10803087,-0.023747806,0.0,0.0011315952,-0.0071907453,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,0.0064254943,-0.08178452,0.0,0.0,0.0,0.0,-0.13685593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.46062472,0.46886885,-0.017414182,0.5806365,-1.4643589,-0.21593758,-1.258675,-4.0786786,0.0,0.0,0.0,-0.21644267,-0.052808598,0.04251065,-0.14103013,-0.17556116,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.02335905,0.023405943,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.065766,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.8958218,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.08569618,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.501872,0.0,0.0,0.0,0.0,0.0,0.057431128,0.0,0.0,0.062192276,0.0,0.0,0.0,0.0,-0.06731244,-0.023747806,0.0,0.0011315952,-0.0043763304,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.13320127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04463676,-0.48462063,0.0028739916,0.5505561,1.5975828,0.393647,0.7354099,3.1280096,0.0,0.0,0.0,0.5466392,-0.005996651,0.13168535,0.021487016,-0.08753544,-0.027193857,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,0.038135055,0.041853346,0.0,-0.0017294579,0.0,0.0,0.4360127,0.020581026,0.1107883,0.0,0.0068635847,0.0,0.0,0.0,0.0,0.4999483,-0.009214105,0.0,0.0,-0.02746859,0.0,0.0,0.0,0.0,0.0,-0.076458775,0.0,0.00579187,0.28722775,0.0,0.0,0.058600612,0.0068087764,0.0,0.12763107,0.0,0.0,0.0,0.0,0.0,0.079094335,0.0,0.0,0.0890661,0.0,0.0,0.0,0.0,-0.009215343,-0.005636527,0.0,0.0035591598,0.013880765,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,0.445955,0.0,0.0,0.0,0.0,0.87434304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024908173,-0.01084576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14016764,0.26723114,-0.0026717866,0.5470297,-1.2206205,-0.27837986,-1.0731814,-3.9511843,0.0,0.0,0.0,-0.21225512,-0.052808598,0.03506403,-0.14103013,-0.13113517,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.020961516,0.023792615,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.03616651,0.0,0.00093608163,0.0,0.0,0.0,0.0,0.8312268,-0.003173405,0.0,0.0,-0.0804767,0.0,0.0,0.0,0.0,0.0,-0.13646907,0.0,0.0030505068,-0.07028746,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.33442694,0.0,0.0,0.0,0.0,0.0,-0.73466927,0.0,0.0,0.054386176,0.0,0.0,0.0,0.0,0.2481611,-0.023747806,0.0,0.0011315952,-0.0023400001,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.07734956,0.0,0.0,0.0,0.0,-0.122289196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13376372,0.42364562,0.22453254,-0.04153152,-0.93823165,-0.18158355,-1.5693924,-3.5801768,0.0,0.0,0.0,-0.22258374,-0.052808598,-0.15285471,0.021487016,-0.14866866,0.18715455,-0.16377993,0.0,0.0,0.0,0.0,0.0,0.0,0.024766803,0.039172854,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0035832035,-0.037085272,0.0,-0.00415935,0.0,0.0,0.0,0.0,-0.89720476,-0.003173405,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.20350198,0.0,0.0038870948,-0.082208514,0.0,0.0,-0.001969128,0.0068460386,0.0,-0.42073533,0.0,0.0,0.0,0.0,0.0,0.044988964,0.0,0.0,0.07280895,0.0,0.0,0.0,0.0,0.16598976,-0.023747806,0.0,0.0011315952,-0.020482484,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08178452,0.0,0.0,0.0,0.0,-0.13962409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.34515697,-0.46773657,0.082695656,-0.4147488,-1.0506992,-0.014565427,-0.039195698,-1.6823456,0.0,0.0,0.0,-0.17010438,0.083535776,0.05251171,0.0058667874,-0.36054435,0.26642329,0.004997242,0.0,0.0,0.0,0.0,0.0,0.0,0.02396122,0.010360548,0.0,-0.0011314324,0.0,0.0,-0.009942092,0.004747209,0.109789506,0.0,-0.0009828685,0.0,0.0,0.0,0.0,-0.9811504,-0.028639423,0.0,0.0,-0.0771842,0.0,0.0,0.0,0.0,0.0,-0.27712438,0.0,0.00579187,-0.106906414,0.0,0.0,0.015088023,0.0067749238,0.0,-0.29712915,0.0,0.0,0.0,0.0,0.0,0.06183003,0.0,0.0,-1.1743164,0.0,0.0,0.0,0.0,-0.1751774,-0.023747806,0.0,0.000740366,0.003917289,0.0007470463,0.0,0.0,0.0,-0.0012358547,0.0,0.015750749,-0.068161294,0.0,0.0,0.0,0.0,-0.17470768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024647382,0.76081526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
